LocationID,Suburb,State,Postcode,Latitude,Longitude
S-39,BEROWRA HEIGHTS,nsw,2082,-33.59999847,151.1333313
S-8,BEROWRA WATERS,nsw,2082,-33.59999847,151.1166687
S-21,BERRAMBOOL,nsw,2548,-36.87666702,149.91499329
S-81,BERRARA,nsw,2540,-35.20000076,150.56666565
S-42,BERREMANGRA,nsw,2582,-34.78333282,148.46665955
S-67,BERRICO,nsw,2422,-32.04999924,151.81666565
S-9,BERRIDALE,nsw,2628,-36.36666489,148.81666565
S-42,BERRIGAN,nsw,2712,-35.63333511,145.80000305
S-85,BERRILEE,nsw,2159,-33.61666489,151.1000061
S-0,BERRIMA,nsw,2577,-34.48333359,150.33332825
S-45,BERRINGER,nsw,2539,-35.25,150.5
S-23,BERRINGER LAKE,nsw,2539,-35.23333359,150.5
S-80,BERRY,nsw,2535,-34.78333282,150.69999695
S-33,BERRY JERRY,nsw,2650,-34.68333435,147.2666626
S-25,BERRY PARK,nsw,2321,-32.73333359,151.6499939
S-25,BERTHONG,nsw,2594,-34.33333206,148.03334045
S-49,BERYL,nsw,2852,-32.33333206,149.43333435
S-70,BETHUNGRA,nsw,2590,-34.76666641,147.8666687
S-2,BEVENDALE,nsw,2581,-34.51666641,149.06666565
S-1,BEVERLEY PARK,nsw,2217,-33.98333359,151.1166687
S-100,BEVERLY HILLS,nsw,2209,-33.95000076,151.08332825
S-95,BEWONG,nsw,2540,-35.06666565,150.53334045
S-75,BEXHILL,nsw,2480,-28.76666641,153.3500061
S-89,BEXLEY,nsw,2207,-33.95000076,151.1166687
S-20,BEXLEY NORTH,nsw,2207,-33.93999863,151.11332703
S-36,BEXLEY SOUTH,nsw,2207,-33.95000076,151.1166687
S-17,BIALA,nsw,2581,-34.58333206,149.25
S-79,BIBBENLUKE,nsw,2632,-36.81666565,149.28334045
S-43,BICKLEY VALE,nsw,2570,-34.04999924,150.6499939
S-80,BIDDON,nsw,2827,-31.54999924,148.80000305
S-69,BIDWILL,nsw,2770,-33.73333359,150.81666565
S-6,BIG HILL,nsw,2579,-34.53333282,150
S-23,BIG HILL,nsw,2580,-34.53333282,150
S-95,BIG JACKS CREEK,nsw,2339,-31.78333282,150.6000061
S-7,BIG RIDGE,nsw,2330,-32.56666565,151.21665955
S-49,BIG SPRINGS,nsw,2650,-35.29999924,147.41667175
S-27,BIGGA,nsw,2583,-34.08333206,149.1499939
S-86,BILAMBIL,nsw,2486,-28.21666718,153.46665955
S-50,BILAMBIL HEIGHTS,nsw,2486,-28.20000076,153.4833374
S-92,BILBUL,nsw,2680,-34.28333282,146.1333313
S-12,BILGOLA,nsw,2107,-33.63333511,151.31666565
S-82,BILGOLA BEACH,nsw,2107,-33.63333511,151.31666565
S-73,BILGOLA PLATEAU,nsw,2107,-33.61666489,151.31666565
S-18,BILLILINGRA,nsw,2630,-36,149.1166687
S-74,BILLIMARI,nsw,2804,-33.66666794,148.6166687
S-13,BILLINUDGEL,nsw,2483,-28.5,153.5166626
S-46,BILLYRIMBA,nsw,2372,-29.16666603,152.2333374
S-88,BILLYS CREEK,nsw,2453,-30.14999962,152.58332825
S-3,BILLYWILLINGA,nsw,2795,-33.26666641,149.43333435
S-50,BILPIN,nsw,2758,-33.5,150.5166626
S-44,BIMBAYA,nsw,2550,-36.71666718,149.6499939
S-68,BIMBI,nsw,2810,-34.03333282,147.93333435
S-7,BIMBIMBIE,nsw,2536,-35.81499863,150.1333313
S-31,BINALONG,nsw,2584,-34.66666794,148.6333313
S-36,BINDA,nsw,2583,-34.33333206,149.3666687
S-85,BINDAWALLA,nsw,2350,-30.26666641,151.30000305
S-17,BINDERA,nsw,2422,-32,151.81666565
S-29,BINDOGUNDRA,nsw,2870,-33.11666489,148.30000305
S-95,BINGARA,nsw,2404,-29.86666679,150.56666565
S-86,BINGEEBEEBRA,nsw,2469,-28.76666641,152.7666626
S-46,BINGIE,nsw,2537,-36.00999832,150.14332581
S-74,BINGLEBURRA,nsw,2311,-32.36666489,151.6166687
S-32,BINIGUY,nsw,2394,-29.56666756,150.1333313
S-38,BINIGUY,nsw,2399,-29.56666756,150.1333313
S-93,BINJURA,nsw,2630,-36.16666794,149.1000061
S-53,BINNA BURRA,nsw,2479,-28.70000076,153.4833374
S-83,BINNAWAY,nsw,2395,-31.54999924,149.3833313
S-59,BINYA,nsw,2665,-34.23333359,146.3500061
S-45,BIRAGANBIL,nsw,2852,-32.40000153,149.41667175
S-50,BIRCHGROVE,nsw,2041,-33.84999847,151.16667175
S-12,BIRDLIP,nsw,2655,-35.29999924,147.18333435
S-10,BIRDWOOD,nsw,2446,-31.33333397,152.33332825
S-13,BIRGANBIGIL,nsw,2710,-35.5,145.1333313
S-36,BIRMINGHAM GARDENS,nsw,2287,-32.88333511,151.68333435
S-40,BIRREGO,nsw,2700,-35,146.58332825
S-95,BIRRIWA,nsw,2844,-32.11666489,149.46665955
S-52,BIRRONG,nsw,2143,-33.88333511,151.0166626
S-75,BISHOPS BRIDGE,nsw,2326,-32.73333359,151.46665955
S-21,BITHRAMERE,nsw,2340,-31.11666679,150.7666626
S-80,BLACK CREEK,nsw,2439,-35.31666565,148.0166626
S-37,BLACK CREEK,nsw,2729,-35.31666565,148.0166626
S-46,BLACK HEAD,nsw,2430,-32.06666565,152.53334045
S-20,BLACK HILL,nsw,2322,-32.84000015,151.61166382
S-59,BLACK HOLLOW,nsw,2828,-31.08333397,148.8500061
S-37,BLACK MOUNTAIN,nsw,2365,-30.31666756,151.6499939
S-8,BLACK RANGE,nsw,2550,-36.73333359,149.83332825
S-29,BLACK ROCK,nsw,2820,-32.65000153,148.93333435
S-19,BLACK SPRINGS,nsw,2787,-29.70000076,150.83332825
S-7,BLACK SWAMP,nsw,2372,-29.01666641,152.1499939
S-81,BLACKALLS PARK,nsw,2283,-33,151.58332825
S-83,BLACKBUTT,nsw,2529,-34.56666565,150.83332825
S-70,BLACKETT,nsw,2770,-33.73333359,150.81666565
S-4,BLACKHEATH,nsw,2785,-33.63333511,150.28334045
S-9,BLACKMANS FLAT,nsw,2790,-33.33333206,150.06666565
S-32,BLACKMANS POINT,nsw,2444,-31.41666603,152.8500061
S-32,BLACKSMITHS,nsw,2281,-33.06666565,151.6499939
S-65,BLACKTOWN,nsw,2148,-33.76666641,150.8999939
S-29,BLACKVILLE,nsw,2343,-31.63333321,150.2333374
S-49,BLACKWALL,nsw,2256,-33.5,151.31666565
S-60,BLAIR ATHOL,nsw,2560,-34.04999924,150.80000305
S-52,BLAIRMOUNT,nsw,2559,-34.04999924,150.78334045
S-81,BLAKEBROOK,nsw,2480,-28.75,153.25
S-47,BLAKEHURST,nsw,2221,-34,151.1000061
S-92,BLAKNEY CREEK,nsw,2581,-34.63333511,149.0166626
S-19,BLAND,nsw,2721,-33.65000153,147.66667175
S-18,BLANDFORD,nsw,2338,-31.78333282,150.8999939
S-34,BLANKET FLAT,nsw,2583,-34.13333511,149.19999695
S-15,BLAXCELL,nsw,2142,-33.84999847,151
S-73,BLAXLAND,nsw,2774,-33.75,150.6000061
S-20,BLAXLANDS CREEK,nsw,2460,-29.86666679,152.80000305
S-81,BLAXLANDS FLAT,nsw,2460,-29.89999962,152.78334045
S-46,BLAXLANDS RIDGE,nsw,2758,-33.5,150.71665955
S-86,BLAYNEY,nsw,2799,-33.53333282,149.25
S-93,BLETCHINGTON,nsw,2800,-33.25,149.1000061
S-7,BLIGH PARK,nsw,2756,-33.63333511,150.78334045
S-55,BLIGHTY,nsw,2713,-35.58333206,145.28334045
S-53,BLOOMFIELD,nsw,2800,-33.29999924,149.1000061
S-3,BLOWERING,nsw,2720,-35.48333359,148.25
S-55,BLUE BAY,nsw,2261,-33.34999847,151.5
S-67,BLUE HAVEN,nsw,2262,-33.20000076,151.4833374
S-68,BLUE KNOB,nsw,2480,-28.53333282,153.18333435
S-39,BLUE LAGOON,nsw,2261,-33.36666489,151.4833374
S-91,BLUE VALE,nsw,2380,-30.81666756,150.18333435
S-39,BLUEYS BEACH,nsw,2428,-32.34999847,152.5166626
S-20,BLUFF ROCK,nsw,2372,-29.14999962,152
S-85,BOAMBEE,nsw,2450,-30.33333397,153.08332825
S-65,BOAMBEE EAST,nsw,2452,-30.33333397,153.06666565
S-68,BOAT HARBOUR,nsw,2316,-32.7816658,152.1083374
S-46,BOAT HARBOUR,nsw,2480,-28.33333397,153.3500061
S-25,BOBBIN HEAD,nsw,2074,-33.65000153,151.1499939
S-88,BOBIN,nsw,2429,-31.71500015,152.28334045
S-63,BOBS CREEK,nsw,2443,-31.58333397,152.75
S-54,BOBS FARM,nsw,2316,-32.76666641,152.0166626
S-78,BOBUNDARA,nsw,2630,-36.46666718,148.9833374
S-29,BOCOBLE,nsw,2850,-32.78333282,149.71665955
S-10,BODALLA,nsw,2545,-36.09000015,150.08332825
S-64,BODANGORA,nsw,2820,-32.45000076,148.9833374
S-89,BOEILL CREEK,nsw,2648,-34.11666489,145.1166687
S-55,BOGAN,nsw,2825,-32.04833221,147.46665955
S-6,BOGAN GATE,nsw,2876,-33.11666489,147.80000305
S-67,BOGANGAR,nsw,2488,-28.33333397,153.55000305
S-15,BOGEE,nsw,2849,-32.95000076,150.1000061
S-73,BOGGABILLA,nsw,2409,-28.60000038,150.3500061
S-21,BOGGABRI,nsw,2382,-30.71666718,150.03334045
S-86,BOGONG PEAKS WILDERNESS,nsw,2720,-35.51666641,148.3666687
S-66,BOHENA CREEK,nsw,2390,-30.39999962,149.6333313
S-74,BOHNOCK,nsw,2430,-31.95000076,152.56666565
S-69,BOLARO,nsw,2630,-33.90000153,148.83332825
S-26,BOLIVIA,nsw,2372,-29.29999924,151.94999695
S-23,BOLONG,nsw,2540,-34.23333359,149.58332825
S-38,BOLTON POINT,nsw,2283,-33,151.6166687
S-18,BOLWARRA,nsw,2320,-32.71666718,151.56666565
S-79,BOLWARRA HEIGHTS,nsw,2320,-32.68333435,151.58332825
S-38,BOM BOM,nsw,2460,-29.75,152.96665955
S-55,BOMADERRY,nsw,2541,-34.84999847,150.6166687
S-62,BOMBAH POINT,nsw,2423,-32.5,152.2666626
S-45,BOMBALA,nsw,2632,-36.91666794,149.2333374
S-40,BOMBAY,nsw,2622,-35.41666794,149.6499939
S-62,BOMBIRA,nsw,2850,-32.56666565,149.58332825
S-93,BOMBO,nsw,2533,-34.65000153,150.8500061
S-78,BOMBOWLEE,nsw,2720,-35.25,148.2333374
S-12,BOMBOWLEE CREEK,nsw,2720,-35.26666641,148.31666565
S-25,BOMEN,nsw,2650,-35.06666565,147.41667175
S-88,BON ACCORD,nsw,2650,-35.21666718,147.19999695
S-67,BONA VISTA,nsw,2350,-30.51666641,151.6333313
S-71,BONALBO,nsw,2469,-28.79999924,152.7666626
S-55,BONDI,nsw,2026,-33.88333511,151.2666626
S-59,BONDI BEACH,nsw,2026,-33.88333511,151.2666626
S-32,BONDI FOREST,nsw,2632,-37.13333511,149.21665955
S-82,BONDI JUNCTION,nsw,2022,-33.90000153,151.25
S-16,BONG BONG,nsw,2576,-34.51666641,150.3999939
S-33,BONGALONG,nsw,2722,-34.79999924,148.1166687
S-17,BONGONGALONG,nsw,2722,-34.91666794,148.05000305
S-86,BONNELLS BAY,nsw,2264,-33.09999847,151.5166626
S-80,BONNET BAY,nsw,2226,-34.01666641,151.05000305
S-40,BONNINGTON PARK,nsw,2311,-32.26666641,151.55000305
S-60,BONNY HILLS,nsw,2445,-31.58333397,152.83332825
S-81,BONNYRIGG,nsw,2177,-33.88333511,150.8833313
S-27,BONNYRIGG HEIGHTS,nsw,2177,-33.90000153,150.8666687
S-89,BONSHAW,nsw,2361,-29.04999924,151.2666626
S-64,BONVILLE,nsw,2441,-30.38333321,153.05000305
S-52,BOOERIE CREEK,nsw,2480,-28.73333359,153.28334045
S-69,BOOK BOOK,nsw,2650,-35.34999847,147.55000305
S-89,BOOKER BAY,nsw,2257,-33.51666641,151.3500061
S-38,BOOKHAM,nsw,2582,-34.81666565,148.6333313
S-21,BOOKRAM,nsw,2460,-29.70000076,153.21665955
S-93,BOOLAMBAYTE,nsw,2423,-32.40000153,152.2666626
S-1,BOOLAROO,nsw,2284,-32.95000076,151.6166687
S-27,BOOLCARROLL,nsw,2388,-30.03333282,149.43333435
S-30,BOOLIGAL,nsw,2711,-33.86666489,144.8833313
S-68,BOOMANOOMANA,nsw,2712,-35.90000153,145.8999939
S-51,BOOMERANG BEACH,nsw,2428,-32.33333206,152.53334045
S-53,BOOMEY,nsw,2866,-32.98333359,148.94999695
S-10,BOOMI,nsw,2405,-28.71666718,149.56666565
S-92,BOOMI CREEK,nsw,2476,-28.46666718,152.58332825
S-30,BOOMOODEERIE,nsw,2469,-28.88333321,153.0166626
S-74,BOONOO BOONOO,nsw,2372,-28.88333321,152.1000061
S-78,BOORABEE PARK,nsw,2480,-28.70000076,153.05000305
S-69,BOORAGUL,nsw,2284,-32.93333435,151.6000061
S-12,BOORAL,nsw,2425,-32.46500015,151.96665955
S-54,BOORGA,nsw,2652,-34.01666641,146
S-33,BOORGANNA,nsw,2429,-31.61666679,152.3999939
S-4,BOOROLONG,nsw,2350,-30.33333397,151.44999695
S-18,BOOROLONG,nsw,2365,-30.33333397,151.44999695
S-81,BOOROOK,nsw,2372,-28.81666756,152.25
S-51,BOOROOMA,nsw,2650,-35.04999924,147.3666687
S-11,BOOROOMA,nsw,2832,-35.04999924,147.3666687
S-0,BOOROORBAN,nsw,2710,-34.91666794,144.75
S-69,BOOROWA,nsw,2586,-34.34999847,148.71665955
S-47,BOOTAWA,nsw,2430,-31.91666603,152.3666687
S-25,BOOTHENBA,nsw,2830,-32.18333435,148.68333435
S-83,BOOTI BOOTI,nsw,2428,-32.31666565,152.5166626
S-41,BOOYONG,nsw,2480,-28.73333359,153.44999695
S-58,BORA RIDGE,nsw,2471,-29.01666641,153.2333374
S-65,BORAMBIL,nsw,2329,-32.03333282,150
S-52,BORDER LOOP,nsw,2474,-28.33333397,152.96665955
S-66,BOREE,nsw,2325,-33.23333359,148.83332825
S-73,BOREE,nsw,2864,-33.23333359,148.83332825
S-68,BOREE CREEK,nsw,2652,-35.13333511,146.6166687
S-19,BORENORE,nsw,2800,-33.25,148.96665955
S-94,BORO,nsw,2622,-35.13333511,149.6499939
S-10,BORONIA PARK,nsw,2111,-33.82500076,151.13800049
S-68,BOSSLEY PARK,nsw,2176,-33.84999847,150.8833313
S-10,BOSTOBRICK,nsw,2453,-30.28333282,152.6333313
S-47,BOTANY,nsw,2019,-33.95000076,151.19999695
S-4,BOTFIELDS,nsw,2876,-32.98333359,147.75
S-79,BOTOBOLAR,nsw,2850,-32.5,149.80000305
S-84,BOTTLE CREEK,nsw,2469,-28.81666756,152.6000061
S-82,BOUDDI,nsw,2251,-33.51666641,151.3999939
S-57,BOURBAH,nsw,2828,-31.21666718,148.18333435
S-38,BOURKE,nsw,2840,-30.08333397,145.94999695
S-22,BOURKELANDS,nsw,2650,-35.13299942,147.3500061
S-96,BOURNDA,nsw,2550,-36.80666733,149.90666199
S-14,BOURNEWOOD,nsw,2868,-32.73333359,148.75
S-80,BOW,nsw,2329,-32.11666489,150.25
S-57,BOW BOWING,nsw,2566,-34.01666641,150.83332825
S-48,BOWAN PARK,nsw,2864,-33.29999924,148.8500061
S-70,BOWEN,nsw,2800,-33.2816658,149.1166687
S-3,BOWEN MOUNTAIN,nsw,2753,-33.58333206,150.6333313
S-4,BOWENFELS,nsw,2790,-33.51666641,150.1166687
S-13,BOWLING ALLEY POINT,nsw,2340,-31.39999962,151.1333313
S-52,BOWMAN,nsw,2422,-31.91666603,151.83332825
S-23,BOWMAN FARM,nsw,2422,-31.91666603,151.93333435
S-60,BOWMANS CREEK,nsw,2330,-32.25,151.1333313
S-27,BOWNA,nsw,2644,-35.93333435,147.1000061
S-59,BOWNING,nsw,2582,-34.78333282,148.81666565
S-11,BOWRAL,nsw,2576,-34.48333359,150.41667175
S-80,BOWRAVILLE,nsw,2449,-30.14999962,152.8500061
S-68,BOX HEAD,nsw,2257,-33.53333282,151.3500061
S-100,BOX HILL,nsw,2765,-33.66666794,150.8833313
S-95,BOX RIDGE,nsw,2795,-31.23333359,148.78334045
S-73,BOYDTOWN,nsw,2551,-37.09999847,149.8833313
S-83,BRACKENDALE,nsw,2354,-31.20000076,151.69999695
S-93,BRADBURY,nsw,2560,-34.08333206,150.81666565
S-18,BRADFORDVILLE,nsw,2580,-34.73333359,149.7333374
S-9,BRAEFIELD,nsw,2339,-31.56666756,150.69999695
S-94,BRAEMAR,nsw,2575,-34.41666794,150.46665955
S-41,BRAEMAR,nsw,2628,-34.41666794,150.46665955
S-23,BRAIDWOOD,nsw,2622,-35.45000076,149.80000305
S-92,BRANDY HILL,nsw,2324,-32.68333435,151.68333435
S-91,BRANGA PLAINS,nsw,2354,-31.25,151.58332825
S-77,BRANXTON,nsw,2335,-32.65000153,151.3500061
S-16,BRASSI,nsw,2710,-35.46666718,144.7333374
S-45,BRAUNSTONE,nsw,2460,-29.78333282,152.94999695
S-79,BRAWBOY,nsw,2337,-31.93333244,150.6333313
S-60,BRAY PARK,nsw,2484,-28.33333397,153.3833313
S-63,BRAYS CREEK,nsw,2484,-28.39999962,153.18333435
S-35,BRAYTON,nsw,2579,-34.63333511,149.96665955
S-87,BRAYTON,nsw,2580,-34.63333511,149.96665955
S-30,BREADALBANE,nsw,2581,-34.78333282,149.4833374
S-87,BREAKFAST CREEK,nsw,2849,-34.08333206,148.7333374
S-48,BREAKFAST POINT,nsw,2137,-33.83333206,151.1000061
S-76,BREDBO,nsw,2626,-35.95000076,149.1499939
S-39,BREELONG,nsw,2827,-31.79999924,148.80000305
S-65,BREEZA,nsw,2381,-31.25,151.46665955
S-10,BRENDA,nsw,2831,-29.01666641,147.30000305
S-53,BRETTI,nsw,2422,-31.78333282,151.91667175
S-36,BREWARRINA,nsw,2839,-29.95000076,146.8666687
S-21,BREWONGLE,nsw,2795,-33.43333435,149.71665955
S-99,BRIARBROOK,nsw,2365,-30.16666603,151.3666687
S-30,BRIBBAREE,nsw,2594,-34.11666489,147.8666687
S-55,BRIDGMAN,nsw,2330,-32.41666794,151.16667175
S-84,BRIERFIELD,nsw,2454,-30.48333359,152.8999939
S-55,BRIGGSVALE,nsw,2453,-30.25,152.7666626
S-22,BRIGHTON LE SANDS,nsw,2216,-33.96666718,151.1499939
S-46,BRIGHTWATERS,nsw,2264,-33.09999847,151.53334045
S-65,BRIL BRIL,nsw,2441,-31.26666641,152.53334045
S-87,BRIMBIN,nsw,2430,-31.83333397,152.44999695
S-38,BRINDABELLA,nsw,2611,-35.38166809,148.75166321
S-30,BRINERVILLE,nsw,2441,-30.46666718,152.55000305
S-37,BRINGELLY,nsw,2556,-33.95000076,150.7333374
S-94,BRINGENBRONG,nsw,3707,-36.15000153,148.05000305
S-61,BRISBANE GROVE,nsw,2580,-34.78333282,149.69999695
S-21,BROADMEADOW,nsw,2292,-32.91666794,151.7333374
S-24,BROADWATER,nsw,2472,-29.01499939,153.43333435
S-57,BROADWATER,nsw,2549,-36.97166824,149.88999939
S-12,BROADWAY,nsw,2007,-34.70000076,149.06666565
S-88,BROADWAY,nsw,2581,-34.70000076,149.06666565
S-6,BROBENAH,nsw,2705,-34.38333511,146.44999695
S-67,BROCKLEHURST,nsw,2830,-32.16666794,148.6166687
S-16,BROCKLESBY,nsw,2642,-35.83333206,146.66667175
S-77,BROCKLEY,nsw,2365,-30.26666641,151.8666687
S-39,BRODIES PLAINS,nsw,2360,-29.78333282,151.18333435
S-63,BROGANS CREEK,nsw,2848,-32.96666718,149.96665955
S-99,BROGERS CREEK,nsw,2535,-34.70000076,150.68333435
S-8,BROGO,nsw,2550,-36.53333282,149.78334045
S-40,BROKE,nsw,2330,-32.75,151.1000061
S-77,BROKEN HEAD,nsw,2481,-28.71666718,153.58332825
S-63,BROKEN HILL,nsw,2880,-31.96666718,141.44999695
S-87,BROLGAN,nsw,2870,-33.11666489,148.05000305
S-44,BROMBIN,nsw,2446,-31.43333244,152.6499939
S-61,BRONTE,nsw,2024,-33.90000153,151.2666626
S-71,BROOKDALE,nsw,2656,-35.08333206,146.8833313
S-73,BROOKFIELD,nsw,2420,-32.5,151.75
S-50,BROOKLANA,nsw,2450,-30.25,152.8500061
S-34,BROOKLANDS,nsw,2583,-34.45000076,149.44999695
S-18,BROOKLET,nsw,2479,-28.73333359,153.5166626
S-90,BROOKLYN,nsw,2083,-33.54999924,151.21665955
S-94,BROOKVALE,nsw,2100,-33.76666641,151.2666626
S-3,BROOMAN,nsw,2538,-35.45000076,150.2333374
S-30,BROOMS HEAD,nsw,2463,-29.61666679,153.33332825
S-42,BROUGHTON,nsw,2535,-34.75,150.7333374
S-21,BROUGHTON VALE,nsw,2535,-34.71666718,150.71665955
S-77,BROULEE,nsw,2537,-35.84999847,150.16667175
S-21,BROWNLOW HILL,nsw,2570,-34.01666641,150.6499939
S-77,BROWNMORE,nsw,2420,-32.26666641,151.6499939
S-21,BROWNS CREEK,nsw,2799,-33.51666641,149.16667175
S-73,BROWNS CROSSING,nsw,2441,-30.79999924,152.8833313
S-4,BROWNSVILLE,nsw,2530,-34.48333359,150.80000305
S-99,BRUCEDALE,nsw,2650,-35.01666641,147.41667175
S-84,BRUIE PLAINS,nsw,2875,-32.76666641,147.8500061
S-23,BRUINBUN,nsw,2795,-33.11666489,149.44999695
S-62,BRUNDEE,nsw,2540,-34.90000153,150.66667175
S-41,BRUNGLE,nsw,2722,-35.15000153,148.2333374
S-19,BRUNGLE CREEK,nsw,2722,-35.13333511,148.25
S-73,BRUNKERVILLE,nsw,2323,-32.95000076,151.46665955
S-8,BRUNSWICK HEADS,nsw,2483,-28.53333282,153.55000305
S-23,BRUSHGROVE,nsw,2460,-29.56666756,153.08332825
S-89,BRUSHY CREEK,nsw,2365,-30.14999962,151.4833374
S-74,BRYANS GAP,nsw,2372,-29,152.08332825
S-5,BUCCA WAUKA,nsw,2429,-32.08333206,152.1499939
S-5,BUCCARUMBI,nsw,2460,-29.81666756,152.58332825
S-7,BUCHANAN,nsw,2323,-32.79999924,151.5166626
S-20,BUCKAJO,nsw,2550,-36.66666794,149.71665955
S-81,BUCKAROO,nsw,2850,-32.51666641,149.6499939
S-45,BUCKENBOWRA,nsw,2536,-35.66999817,149.98500061
S-82,BUCKENDERRA,nsw,2630,-36.15000153,148.75
S-74,BUCKENDOON,nsw,2472,-29.03333282,153.3500061
S-26,BUCKETTY,nsw,2250,-33.09999847,151.1333313
S-6,BUDAWANG,nsw,2622,-35.45000076,149.96665955
S-52,BUDDEN,nsw,2849,-32.5,150.06666565
S-44,BUDDEROO,nsw,2535,-34.70666504,150.6333313
S-61,BUDDONG,nsw,2720,-35.70000076,148.21665955
S-74,BUDGEE BUDGEE,nsw,2850,-32.51666641,149.66667175
S-88,BUDGEWOI,nsw,2262,-33.23333359,151.56666565
S-19,BUFF POINT,nsw,2262,-33.23333359,151.53334045
S-28,BUGALDIE,nsw,2357,-31.11666679,149.1000061
S-84,BUKALONG,nsw,2632,-36.78333282,149.19999695
S-37,BUKKULLA,nsw,2360,-29.5,151.1166687
S-31,BULAHDELAH,nsw,2423,-32.41666794,152.21665955
S-46,BULBY BRUSH,nsw,2429,-32.13333511,152.19999695
S-37,BULGA,nsw,2330,-32.65000153,151.0166626
S-46,BULGA FOREST,nsw,2429,-31.53333282,152.2666626
S-20,BULGANDRY,nsw,2642,-35.61666489,146.6000061
S-61,BULGARY,nsw,2650,-35.04999924,146.94999695
S-46,BULINGARY,nsw,2447,-30.76666641,152.7333374
S-48,BULL PLAIN,nsw,2646,-34.06666565,147.3666687
S-1,BULLA,nsw,2835,-31.98333359,144.44999695
S-59,BULLA CREEK,nsw,2594,-34.09999847,148.25
S-94,BULLABURRA,nsw,2784,-33.73333359,150.41667175
S-94,BULLAGREEN,nsw,2831,-31.35000038,147.9833374
S-89,BULLARAH,nsw,2400,-29.45000076,149.2333374
S-62,BULLAWA CREEK,nsw,2390,-30.29999924,150
S-43,BULLDOG,nsw,2469,-29.03333282,152.5
S-29,BULLI,nsw,2516,-34.33333206,150.91667175
S-16,BULLI TOPS,nsw,2516,-34.28333282,150.8999939
S-94,BULLIAC,nsw,2422,-31.89999962,152.03334045
S-21,BULLIO,nsw,2575,-34.31666565,150.1499939
S-23,BULYEROI,nsw,2832,-29.76666641,149.08332825
S-54,BUMBALDRY,nsw,2794,-33.90000153,148.43333435
S-100,BUMBALONG,nsw,2626,-35.81666565,149.1000061
S-37,BUMBERRY,nsw,2870,-33.15000153,148.43333435
S-84,BUNDABAH,nsw,2324,-32.66666794,152.05000305
S-12,BUNDABURRAH,nsw,2871,-33.51666641,147.69999695
S-5,BUNDAGEN,nsw,2454,-30.39999962,153.05000305
S-91,BUNDANOON,nsw,2578,-34.65000153,150.30000305
S-40,BUNDARBO,nsw,2726,-34.88333511,148.41667175
S-26,BUNDARRA,nsw,2359,-30.16666603,151.08332825
S-11,BUNDEENA,nsw,2230,-34.08333206,151.1499939
S-75,BUNDELLA,nsw,2343,-31.54999924,149.9833374
S-45,BUNDEMAR,nsw,2823,-31.76666641,148.06666565
S-97,BUNDEWALLAH,nsw,2350,-34.75,150.68333435
S-52,BUNDEWALLAH,nsw,2535,-34.75,150.68333435
S-70,BUNDGEAM,nsw,2474,-28.41666603,152.8833313
S-94,BUNDOOK,nsw,2422,-31.89999962,152.1333313
S-58,BUNDURE,nsw,2663,-35.15000153,146
S-9,BUNGA,nsw,2550,-36.54999924,150.0166626
S-69,BUNGABA,nsw,2852,-32.15000153,149.6499939
S-19,BUNGABBEE,nsw,2480,-28.76666641,153.1499939
S-90,BUNGALORA,nsw,2486,-28.23333359,153.46665955
S-91,BUNGARBY,nsw,2630,-36.66666794,149.0166626
S-87,BUNGAWALBIN,nsw,2469,-29.01666641,153.28334045
S-61,BUNGENDORE,nsw,2621,-35.25,149.44999695
S-43,BUNGONIA,nsw,2580,-34.84999847,149.94999695
S-33,BUNGOWANNAH,nsw,2640,-35.98333359,146.78334045
S-37,BUNGULLA,nsw,2372,-29.11666679,152
S-86,BUNGWAHL,nsw,2423,-32.38333511,152.44999695
S-18,BUNNALOO,nsw,2731,-35.78333282,144.58332825
S-31,BUNNAN,nsw,2337,-32.03333282,150.6000061
S-2,BUNYAH,nsw,2429,-32.16666794,152.21665955
S-15,BUNYAN,nsw,2630,-36.16666794,149.1499939
S-71,BURAJA,nsw,2646,-35.84999847,146.3833313
S-9,BURBONG,nsw,2620,-35.31666565,149.31666565
S-31,BURBURGATE,nsw,2380,-33.9066658,150.19166565
S-28,BURCHER,nsw,2671,-33.51666641,147.25
S-47,BURDETT,nsw,2804,-33.38333511,148.6000061
S-52,BUREEN,nsw,2328,-32.45000076,150.71665955
S-18,BURGOONEY,nsw,2672,-33.38333511,146.56666565
S-34,BURNS,nsw,2880,-32.06666565,141
S-18,BURNT BRIDGE,nsw,2440,-31.08333397,152.80000305
S-89,BURNT YARDS,nsw,2792,-33.54999924,149.0166626
S-89,BURONGA,nsw,2739,-34.16666794,142.18333435
S-76,BURRA,nsw,2620,-35.53333282,149.21665955
S-16,BURRA,nsw,2653,-35.53333282,149.21665955
S-52,BURRA,nsw,2722,-35.53333282,149.21665955
S-10,BURRA CREEK,nsw,2620,-34.90000153,148.06666565
S-95,BURRABOI,nsw,2732,-35.36666489,144.31666565
S-45,BURRADOO,nsw,2576,-34.5,150.41667175
S-42,BURRADUC,nsw,2423,-32.36666489,152.3833313
S-74,BURRAGA,nsw,2795,-33.95000076,149.53334045
S-42,BURRAGATE,nsw,2550,-37,149.6166687
S-90,BURRANDANA,nsw,2650,-35.40000153,147.33332825
S-22,BURRANEER,nsw,2230,-34.04999924,151.1333313
S-42,BURRANGONG,nsw,2594,-34.26666641,148.2666626
